"","pmid","title","year","keyword"
"2031","26097179","Levels of lipocalin-2 in crevicular fluid and tear fluid in chronic periodontitis and obesity subjects.",2015,"obesity"
"1144","30450255","Assessing effect of interaction between the <i>FTO</i> A/T polymorphism (rs9939609) and physical activity on obesity-related traits.",2016,"obesity"
"242","29349213","Socioeconomic inequality in morbid obesity with body mass index more than 40 kg/m<sup>2</sup> in the United States and England.",2016,"obesity"
"341","29178738","Salivary IL-6 and IL-10 levels in subjects with obesity and gingivitis.",2016,"obesity"
"441","29120137","A Review of Promising Multicomponent Environmental Child Obesity Prevention Intervention Strategies by the Children's Healthy Living Program.",2016,"obesity"
"541","29095591","Lessons From a Pilot Community-Driven Approach for Obesity Prevention.",2016,"obesity"
"641","29095590","The Wisconsin Early Childhood Obesity Prevention Initiative: An Example of Statewide Collective Impact.",2016,"obesity"
"741","29095589","Developing a Strategy Menu for Community-Level Obesity Prevention.",2016,"obesity"
"841","29095588","Community-Led Collaborative Action to Prevent Obesity.",2016,"obesity"
"941","29095585","Obesity Prevalence and Health Consequences: Findings From the Survey of the Health of Wisconsin,2008-2013.",2016,"obesity"
"1041","29095583","Prevalence of Pre-pregnancy Obesity, 2011-2014.",2016,"obesity"
"1145","29095582","Development of an Obesity Prevention Dashboard for Wisconsin.",2016,"obesity"
"1234","29095581","The Obesity Prevention Initiative: A Statewide Effort to Improve Child Health in Wisconsin.",2016,"obesity"
"1333","29095580","Addressing Obesity Must Go Beyond Advising Patients to Eat Healthy and Exercise.",2016,"obesity"
"1432","31798353","Obesity-Related Dietary Patterns and Health Status of Diabetes among At-Risk Latino College Students.",2016,"obesity"
"1532","28959085","Evaluation of Parent-Reported Feeding Practices in a Racially Diverse, Treatment-Seeking Child Overweight/Obesity Sample.",2016,"obesity"
"1631","28948874","Neoliberal science, Chinese style: Making and managing the 'obesity epidemic'.",2016,"obesity"
"1732","28913120","Effects of the morbid obesity and skin incision choices on surgical outcomes in patients undergoing total abdominal hysterectomy.",2016,"obesity"
"1832","28911649","Long-chain bases from sea cucumber mitigate endoplasmic reticulum stress and inflammation in obesity mice.",2016,"obesity"
"1932","28824747","Antagonists of Orexin Receptors as Potential Treatment of Sleep Disorders, Obesity, Eating Disorders, and Other Neurological and Psychiatric Disorders.",2016,"obesity"
"2032","28818282","The obesity paradox in patients with severe soft tissue infections.",2016,"obesity"
"1146","31571678","Neighborhood Environment Measurements and Anthropometric Indicators of Obesity: Results from the Women and Their Children's Health (WaTCH) Study.",2017,"obesity"
"243","31019560","The effect of obesity on fatty infiltration of the rotator cuff musculature in patients without rotator cuff tears.",2017,"obesity"
"342","30899283","Age at onset of obesity, transcription factor 7-like 2 (TCF7L2) rs7903146 polymorphism, adiponectin levels and the risk of type 2 diabetes in obese patients.",2017,"obesity"
"442","30647679","Peroxisome proliferator-activated receptor-γ polymorphism (rs1801282) is associated with obesity in Egyptian patients with coronary artery disease and type 2 diabetes mellitus.",2017,"obesity"
"542","30592840","[The evaluation of the lipid peroxidation system and antioxidant defense in adolescent boys with exogenously constitutive obesity with using the coefficient of oxidative stress].",2017,"obesity"
"642","30592839","[Characteristics of free fatty acid metabolism in pathogenesis of obesity: current view].",2017,"obesity"
"742","30487910","Emotional eating and cognitive conflicts as predictors of binge eating disorder in patients with obesity.",2017,"obesity"
"842","30455545","ADIPOQ polymorphisms are associated with changes in obesity-related traits in response to aerobic training programme in women.",2017,"obesity"
"942","30418801","Severe Obesity, Obesity, and Cardiometabolic Risk in Children 0 to 6 Years of Age.",2017,"obesity"
"1042","30416642","GENETIC AND EPIGENETIC CAUSES OF OBESITY.",2017,"obesity"
"1147","30390931","Adult obesity prevalence at the county level in the United States, 2000-2010: Downscaling public health survey data using a spatial microsimulation approach.",2017,"obesity"
"1235","30377678","Poor Physical Function as a Marker of Sarcopenia in Adults with Class II/III Obesity.",2017,"obesity"
"1334","30356639","Overweight, obesity, and screen-time viewing among Chinese school-aged children: National prevalence estimates from the 2016 Physical Activity and Fitness in China-The Youth Study.",2017,"obesity"
"1433","30320162","Intragastric Balloon for Obesity Treatment: Safety, Tolerance, and Efficacy.",2017,"obesity"
"1533","30263736","Whole grain cereal attenuates obesity-induced muscle atrophy by activating the PI3K/Akt pathway in obese C57BL/6N mice.",2017,"obesity"
"1632","30258944","Obesity phenotype in relation to gene polymorphism among samples of Egyptian children and their mothers.",2017,"obesity"
"1733","30237658","Association between gene polymorphisms and obesity and physical fitness in Korean children.",2017,"obesity"
"1833","30211075","Risk association, linkage disequilibrium and haplotype analyses of <i>FASN</i> rs4246445, rs2229425, rs2228305 and rs2229422 polymorphisms in overweight and obesity.",2017,"obesity"
"1933","30183810","[Profile of body composition in women with class III obesity by multipolar bioimpedance method].",2017,"obesity"
"2110","30169195","School-home partnerships: the missing piece in obesity prevention?",2017,"obesity"
"1148","32159675","Accuracy of BMI and waist circumference cut-off points to predict obesity in older adults.",2018,"obesity"
"244","32148405","Ginseng-plus-Bai-Hu-Tang ameliorates diet-induced obesity, hepatic steatosis, and insulin resistance in mice.",2018,"obesity"
"343","32002002","Is obesity A contra-indication for a successful total knee arthroplasty?",2018,"obesity"
"443","31741572","Adolescent Obesity and Weapon Carrying at School.",2018,"obesity"
"543","31695302","The impact of perinatal history in the occurrence of childhood obesity: a litera-ture review.",2018,"obesity"
"643","31571678","Neighborhood Environment Measurements and Anthropometric Indicators of Obesity: Results from the Women and Their Children's Health (WaTCH) Study.",2018,"obesity"
"743","31538131","Multilevel interventions to prevent and reduce obesity.",2018,"obesity"
"843","31528845","Knockdown of <i>Ant2</i> Reduces Adipocyte Hypoxia And Improves Insulin Resistance in Obesity.",2018,"obesity"
"943","31467941","Association of adolescent obesity with risky sexual behaviors: Results from Mississippi YRBS, 2013-2015.",2018,"obesity"
"1043","31466650","Fermentation improves the potentiality of capsicum in decreasing high-fat diet-induced obesity in C57BL/6 mice by modulating lipid metabolism and hormone response.",2018,"obesity"
"1149","31463425","Race and socioeconomic effect on sarcopenia and sarcopenic obesity in the Louisiana Osteoporosis Study (LOS).",2018,"obesity"
"1236","31453429","Diabetes and Obesity Associated with Poor Food Environments in American Indian Communities: the Tribal Health and Resilience in Vulnerable Environments (THRIVE) Study.",2018,"obesity"
"1335","31405700","Dietary habits in association with general and abdominal obesity in central Iran: Results from Yazd Health Study (YaHS).",2018,"obesity"
"1434","31353555","Dietary fatty acids from pomegranate seeds (Punica granatum) inhibit adipogenesis and impact the expression of the obesity-associated mRNA transcripts in human adipose-derived mesenchymal stem cells.",2018,"obesity"
"1534","31336547","Increased concentration of serum MDA, decreased antioxidants and altered trace elements and macro-minerals are linked to obesity among Bangladeshi population.",2018,"obesity"
"1633","31315319","Urbanization, Human Development and Literacy and Syndemics of Obesity, Hypertension and Hyperglycemia in Rajasthan: National Family Health Survey-4.",2018,"obesity"
"1734","31263802","Unique Views on Obesity-Related Behaviors and Environments: Research Using Still and Video Images.",2018,"obesity"
"1834","31232069","Assessment of epidemiological obesity among adults in EU countries.",2018,"obesity"
"1934","31225485","Amelioration of obesity-induced diabetes by a novel autophagy enhancer.",2018,"obesity"
"2033","31198543","Obesity and chronic kidney disease progression-the role of a new adipocytokine: C1q/tumour necrosis factor-related protein-1.",2018,"obesity"
"1150","32476999","Maternal Obesity, Maternal Overnutrition and Fetal Programming: Effects of Epigenetic Mechanisms on the Development of Metabolic Disorders.",2019,"obesity"
"245","32377248","GASTROINTESTINAL MOTILITY DISORDERS IN OBESITY.",2019,"obesity"
"344","32377115","The Association Between Migraine, Metabolic Syndrome, Insulin Resistance, and Obesity in Women: A Case-Control Study.",2019,"obesity"
"444","32377100","Attention-deficit Hyperactivity Disorder Symptoms and Conduct Problems in Children and Adolescents with Obesity.",2019,"obesity"
"544","32377093","Obesity, Hypertrichosis and Sex Steroids: Are these Factors Related to the Pilonidal Sinus Disease?",2019,"obesity"
"644","32348991","Obesity and Insulin Resistance, Not Polycystic Ovary Syndrome, Are Independent Predictors of Bone Mineral Density in Adolescents and Young Women.",2019,"obesity"
"744","32313674","The cost-effectiveness of pharmacotherapy and lifestyle intervention in the treatment of obesity.",2019,"obesity"
"844","32308696","Assessment of Microvascular Function in Children and Adolescents with Diabetes and Obesity.",2019,"obesity"
"944","32305657","Gluten exacerbates atherosclerotic plaque formation in ApoE<sup>-/-</sup> mice with diet-induced obesity.",2019,"obesity"
"1044","32300723","Osteosarcopenic obesity, the coexistence of osteoporosis, sarcopenia and obesity and consequences in the quality of life in older adults ≥65 years-old in Greece.",2019,"obesity"
"1151","32292722","Changes in the Paradigm of Traditional Exercise in Obesity Therapy and Application of a New Exercise Modality: A Narrative Review Article.",2019,"obesity"
"1237","32281967","Obesity, metabolic syndrome and other comorbidities in rheumatoid arthritis and psoriatic arthritis: influence on disease activity and quality of life.",2019,"obesity"
"1336","32266044","A Randomized Controlled Trial of a Mindfulness-Based Weight Loss Intervention on Cardiovascular Reactivity to Social-Evaluative Threat Among Adults with Obesity.",2019,"obesity"
"1435","32259078","Inventing Liraglutide, a Glucagon-Like Peptide-1 Analogue, for the Treatment of Diabetes and Obesity.",2019,"obesity"
"1535","32237628","[Genetics and epigenetics of obesity: keys to understand].",2019,"obesity"
"1634","32233240","[Epigenetic mechanism of obesity-induced male infertility].",2019,"obesity"
"1735","32223099","[Correlation of age, body mass index and obesity-related biochemical indexes with semen quality in males intending for a second child].",2019,"obesity"
"1835","32223080","[Expression of HIF-1α in the prostatic tissue of mice with high-fat diet-induced obesity].",2019,"obesity"
"1935","32219116","A systematic review on different models of inducing obesity in animals: Advantages and limitations.",2019,"obesity"
"2034","32208593","Socio-economic development, level of urbanization and consumption of selected food products as factors in the prevalence of overweight and obesity among youths and young adults in Poland.",2019,"obesity"
"1152","32592605","Author Response to 'Ultrasonography in Sarcopenic Obesity:'Good Looking' But Wrong Buttoning of the First Button'.",2020,"obesity"
"246","32592016","&quot;COVID-19 and Obesity: Postoperative Risk in Patients Who Have Undergone Bariatric Surgery. Preliminary Report from High Volume Center in Italy (Lombardy)&quot;.",2020,"obesity"
"345","32591918","Obesity, Hypertension, and Bariatric Surgery.",2020,"obesity"
"445","32591563","Development of quantification software for evaluating body composition contents and its clinical application in sarcopenic obesity.",2020,"obesity"
"545","32591353","Review of pathological findings in laparoscopic sleeve gastrectomy specimens performed for morbid obesity.",2020,"obesity"
"645","32591267","The Effect of Motivational Interviewing on Women with Overweight and Obesity Before Conception.",2020,"obesity"
"745","32591106","Obesity/Metabolic Syndrome and Diabetes Mellitus on Peri-implantitis.",2020,"obesity"
"845","32590958","Rationale and design of &quot;Hearts &amp; Parks&quot;: study protocol for a pragmatic randomized clinical trial of an integrated clinic-community intervention to treat pediatric obesity.",2020,"obesity"
"945","32590767","Clinical effects of slim-diet, with lifestyle modification for childhood obesity in community-based healthcare program: A case series.",2020,"obesity"
"1045","32590444","Nurse practitioner students' observations of preceptor engagement in obesity management and weight bias: A mixed-methods approach.",2020,"obesity"
"1153","32590388","Sepsis and the Obesity Paradox: Size Matters in More Than One Way.",2020,"obesity"
"1238","32590101","Myo-inositol and D-chiro-inositol oral supplementation ameliorate cardiac dysfunction and remodeling in a mouse model of diet-induced obesity.",2020,"obesity"
"1337","32589947","Adenosine/A2B Receptor Signaling Ameliorates the Effects of Aging and Counteracts Obesity.",2020,"obesity"
"1436","32589788","The Impact of the COVID-19 Pandemic on Unhealthy Eating in Populations with Obesity.",2020,"obesity"
"1536","32589784","Obesity is Associated with Increased Risk for Mortality Among Hospitalized Patients with COVID-19.",2020,"obesity"
"1635","32589756","Impaired glucose metabolism in patients with diabetes, prediabetes and obesity is associated with severe Covid-19.",2020,"obesity"
"1736","32589708","RUNX1T1 rs34269950 is associated with obesity and metabolic syndrome.",2020,"obesity"
"1836","32589682","Identification of pathognomonic purine synthesis biomarkers by metabolomic profiling of adolescents with obesity and type 2 diabetes.",2020,"obesity"
"1936","32589465","Maternal Chronic Hypertension Elevates the Risk for Long-Term Selected Endocrine and Metabolic Morbidity in the Offspring, Particularly Childhood Obesity.",2020,"obesity"
"2035","32588943","Obesity and diabetes as high-risk factors for severe coronavirus disease 2019 (COVID-19).",2020,"obesity"
"1154","22457902","Rendering potential wearable robot designs with the LOPES gait trainer.",2011,"wearable"
"247","22319367","An autonomous wearable system for predicting and detecting localised muscle fatigue.",2011,"wearable"
"346","22275642","Model Predictive Control-based gait pattern generation for wearable exoskeletons.",2011,"wearable"
"446","22275560","Design of a rotary passive viscoelastic joint for wearable robots.",2011,"wearable"
"546","22256288","Electroactive polymer patches for wearable haptic interfaces.",2011,"wearable"
"646","22256069","Develop a wearable ankle robot for in-bed acute stroke rehabilitation.",2011,"wearable"
"746","22255928","The Smart Patches and Wearable Band (W-Band) for comfortable sleep monitoring system.",2011,"wearable"
"846","22255925","A wearable ECG-HR detector and its application to automatic assist-mode selection of an electrically assisted bicycle.",2011,"wearable"
"946","22255924","Telefetalcare: a first prototype of a wearable fetal electrocardiograph.",2011,"wearable"
"1046","22255923","A real time, wearable ECG and continous blood pressure monitoring system for first responders.",2011,"wearable"
"1155","22255921","Ultra-Thin Chip Package (UTCP) and stretchable circuit technologies for wearable ECG system.",2011,"wearable"
"1239","22255829","Laboratory in a box: wearable sensors and its advantages for gait analysis.",2011,"wearable"
"1338","22255667","Estimating Fugl-Meyer clinical scores in stroke survivors using wearable sensors.",2011,"wearable"
"1437","22255665","Wearable systems with minimal set-up for monitoring and training of balance and mobility.",2011,"wearable"
"1537","22255664","Carbon nanotubes (CNTs) based strain sensors for a wearable monitoring and biofeedback system for pressure ulcer prevention and rehabilitation.",2011,"wearable"
"1636","22255662","Wireless inertial measurement unit with GPS (WIMU-GPS)--wearable monitoring platform for ecological assessment of lifespace and mobility in aging and disease.",2011,"wearable"
"1737","22255619","A computationally efficient QRS detection algorithm for wearable ECG sensors.",2011,"wearable"
"1837","22255615","OLAM: A wearable, non-contact sensor for continuous heart-rate and activity monitoring.",2011,"wearable"
"1937","22255575","Tests of wireless wearable sensor system in joint angle measurement of lower limbs.",2011,"wearable"
"2036","22255453","Real-time wearable telecardiology from representative signals.",2011,"wearable"
"1156","23443394","Wearable and implantable sensors: the patient's perspective.",2012,"wearable"
"248","23367484","A wearable walking monitoring system for gait analysis.",2012,"wearable"
"347","23367467","Instantaneous Heart Rate detection using short-time autocorrelation for wearable healthcare systems.",2012,"wearable"
"447","23367394","Towards falls prevention: a wearable wireless and battery-less sensing and automatic identification tag for real time monitoring of human movements.",2012,"wearable"
"547","23367326","On the design of ergonomic wearable robotic devices for motion assistance and rehabilitation.",2012,"wearable"
"647","23367325","Wearable, battery-powered, wireless, programmable 8-channel neural stimulator.",2012,"wearable"
"747","23367323","Beyond the standard clinical rating scales: fine-grained assessment of post-stroke motor functionality using wearable inertial sensors.",2012,"wearable"
"847","23367256","Distinguishing near-falls from daily activities with wearable accelerometers and gyroscopes using Support Vector Machines.",2012,"wearable"
"947","23367248","Development of a wearable system integrated with novel biomedical sensors for ubiquitous healthcare.",2012,"wearable"
"1047","23367208","A PD control-based QRS detection algorithm for wearable ECG applications.",2012,"wearable"
"1157","23367057","A system-on-chip and paper-based inkjet printed electrodes for a hybrid wearable bio-sensing system.",2012,"wearable"
"1240","23367056","A clip-free eyeglasses-based wearable monitoring device for measuring photoplethysmograhic signals.",2012,"wearable"
"1339","23367055","Development of gait segmentation methods for wearable foot pressure sensors.",2012,"wearable"
"1438","23366938","Wearable mental-health monitoring platform with independent component analysis and nonlinear chaotic analysis.",2012,"wearable"
"1538","23366937","A wireless trigger for synchronization of wearable sensors to external systems during recording of human gait.",2012,"wearable"
"1637","23366933","Enhancing clinical measures of postural stability with wearable sensors.",2012,"wearable"
"1738","23366931","Towards the prevention of pressure ulcers with a wearable patient posture monitor based on adaptive accelerometer alignment.",2012,"wearable"
"1838","23366817","Identification of cigarette smoke inhalations from wearable sensor data using a Support Vector Machine classifier.",2012,"wearable"
"1938","23366816","Wearable wireless sensor platform for studying autonomic activity and social behavior in non-human primates.",2012,"wearable"
"2037","23366534","Automatic QRS complex detection algorithm designed for a novel wearable, wireless electrocardiogram recording device.",2012,"wearable"
"1158","24808402","Towards wearability in fingertip haptics: a 3-DoF wearable device for cutaneous force feedback.",2013,"wearable"
"249","24762055","Protection from outpatient sudden cardiac death following ICD removal using a wearable cardioverter defibrillator.",2013,"wearable"
"348","24592458","Human daily activity recognition with sparse representation using wearable sensors.",2013,"wearable"
"448","24534628","The promise of wearable activity sensors to define patient recovery.",2013,"wearable"
"548","24412464","Wearable wireless remote monitoring system: an alternative for prolonged electrocardiographic monitoring.",2013,"wearable"
"648","24409391","Luminous fabric devices for wearable low-level light therapy.",2013,"wearable"
"748","24382046","[The wearable artificial kidney: a promise for the future?].",2013,"wearable"
"848","24374292","Kinematics based sensory fusion for wearable motion assessment in human walking.",2013,"wearable"
"948","24359017","Stretchable and wearable electrochromic devices.",2013,"wearable"
"1048","24354542","Hand contour detection in wearable camera video using an adaptive histogram region of interest.",2013,"wearable"
"1159","24351646","Data mining for wearable sensors in health monitoring systems: a review of recent trends and challenges.",2013,"wearable"
"1241","24312064","Social orienting of children with autism to facial expressions and speech: a study with a wearable eye-tracker in naturalistic settings.",2013,"wearable"
"1340","24252154","Sudden cardiac arrest in hemodialysis patients with wearable cardioverter defibrillator.",2013,"wearable"
"1439","24240031","Wearable monitoring for mood recognition in bipolar disorder based on history-dependent long-term heart rate variability analysis.",2013,"wearable"
"1539","24235280","Designing a robust activity recognition framework for health and exergaming using wearable sensors.",2013,"wearable"
"1638","24206603","Ultrathin silicon membranes for wearable dialysis.",2013,"wearable"
"1739","24195745","A wearable intravenous infusion device facilitating ambulation: a pre-clinical report.",2013,"wearable"
"1839","24195538","Evaluation of a wearable monitor for measuring real-time diesel particulate matter concentrations in several underground mines.",2013,"wearable"
"1939","24195392","[Wearable stoop-assist device in reducing incidence of low back pain].",2013,"wearable"
"2038","24187282","A wheelchair operation assistance control for a wearable robot using the user's residual function.",2013,"wearable"
"1160","25608283","A 300-mV 220-nW event-driven ADC with real-time QRS detection for wearable ECG sensors.",2014,"wearable"
"250","25593963","The application of wearable technology in surgery: ensuring the positive impact of the wearable revolution on surgical patients.",2014,"wearable"
"349","25585425","A wearable neuro-feedback system with EEG-based mental status monitoring and transcranial electrical stimulation.",2014,"wearable"
"449","25571582","Understanding smoking behavior using wearable sensors: relative importance of various sensor modalities.",2014,"wearable"
"549","25571581","A textile-based wearable system for the prolonged assessment of cardiac mechanics in daily life.",2014,"wearable"
"649","25571516","Highly wearable galvanic skin response sensor using flexible and conductive polymer foam.",2014,"wearable"
"749","25571433","Ambulatory measurement of foot kinematics using wearable ultrasonic sensors.",2014,"wearable"
"849","25571431","Wearable blood flowmeter appcessory with low-power laser Doppler signal processing for daily-life healthcare monitoring.",2014,"wearable"
"949","25571386","Wearable seismocardiography for the beat-to-beat assessment of cardiac intervals during sleep.",2014,"wearable"
"1049","25571357","Objective evaluation of body displacements during activities using the wearable inertial system ActimedARM.",2014,"wearable"
"1161","25571354","A wearable wireless ultrasonic sensor network for human arm motion tracking.",2014,"wearable"
"1242","25571211","Toward seamless wearable sensing: Automatic on-body sensor localization for physical activity monitoring.",2014,"wearable"
"1341","25571181","Challenges in wearable personal health monitoring systems.",2014,"wearable"
"1440","25571158","Wearable ballistocardiography: preliminary methods for mapping surface vibration measurements to whole body forces.",2014,"wearable"
"1540","25571116","Analysis of dual-task elderly gait using wearable plantar-pressure insoles and accelerometer.",2014,"wearable"
"1639","25571111","A medication adherence monitoring system for pill bottles based on a wearable inertial sensor.",2014,"wearable"
"1740","25570910","Automatic identification of solid-phase medication intake using wireless wearable accelerometers.",2014,"wearable"
"1840","25570909","Posture and activity recognition and energy expenditure prediction in a wearable platform.",2014,"wearable"
"1940","25570908","The social comfort of wearable technology and gestural interaction.",2014,"wearable"
"2039","25570787","Evaluation of wearable consumer heart rate monitors based on photopletysmography.",2014,"wearable"
"1162","27066674","[Wearable Automatic External Defibrillators].",2015,"wearable"
"251","26958058","Features and application of wearable biosensors in medical care.",2015,"wearable"
"350","26949434","An appropriate shock of the wearable cardioverter-defibrillator in an outpatient setting.",2015,"wearable"
"450","26841411","Wireless Fidelity Electromagnetic Field Exposure Monitoring With Wearable Body Sensor Networks.",2015,"wearable"
"550","26788055","A Real-Time Health Monitoring System for Remote Cardiac Patients Using Smartphone and Wearable Sensors.",2015,"wearable"
"650","26742142","A Wearable EEG-HEG-HRV Multimodal System With Simultaneous Monitoring of tES for Mental Health Management.",2015,"wearable"
"750","26738173","Evaluation of the beat-to-beat detection accuracy of PulseOn wearable optical heart rate monitor.",2015,"wearable"
"850","26738172","Detection of essential hypertension with physiological signals from wearable devices.",2015,"wearable"
"950","26738170","A novel method for assessing the severity of levodopa-induced dyskinesia using wearable sensors.",2015,"wearable"
"1050","26738089","Setting the scene: Mobile and wearable technology for managing healthcare and wellbeing.",2015,"wearable"
"1163","26738088","Wearable devices- from healthy lifestyle to active ageing.",2015,"wearable"
"1243","26738086","Wearable technology and ECG processing for fall risk assessment, prevention and detection.",2015,"wearable"
"1342","26738038","Thin-film microelectronic wearable body sensors.",2015,"wearable"
"1441","26737931","An ultra low power feature extraction and classification system for wearable seizure detection.",2015,"wearable"
"1541","26737766","Stress of Kindergarten teachers: How we tried to detect and to reduce it by using a small and wearable ECG and acceleration measuring device?",2015,"wearable"
"1640","26737690","Smartwatch-based driver alertness monitoring with wearable motion and physiological sensor.",2015,"wearable"
"1741","26737677","Wearable real-time ecg monitoring with emergency alert system for scuba diving.",2015,"wearable"
"1841","26737644","QRS complex detection in ECG signal for wearable devices.",2015,"wearable"
"1941","26737560","Using wearable sensors for semiology-independent seizure detection - towards ambulatory monitoring of epilepsy.",2015,"wearable"
"2040","26737428","ECG synthesis from separate wearable bipolar electrodes.",2015,"wearable"
"1164","29123459","Wearable Sensing of Cardiac Timing Intervals from Cardiogenic Limb Vibration Signals.",2016,"wearable"
"252","28798658","Miniaturized Battery-Free Wireless Systems for Wearable Pulse Oximetry.",2016,"wearable"
"351","28588930","Validation of a portable, deployable system for continuous vital sign monitoring using a multiparametric wearable sensor and personalised analytics in an Ebola treatment centre.",2016,"wearable"
"451","28461937","Evaluating physical function and activity in the elderly patient using wearable motion sensors.",2016,"wearable"
"551","28439415","Stretchable Biofuel Cells as Wearable Textile-based Self-Powered Sensors.",2016,"wearable"
"651","28428979","Use of Consumer Wearable Devices to Promote Physical Activity: A Review of Health Intervention Studies.",2016,"wearable"
"751","28344913","Indoor localisation through object detection within multiple environments utilising a single wearable camera.",2016,"wearable"
"851","28293596","Enabling breakthroughs in Parkinson's disease with wearable technologies and big data analytics.",2016,"wearable"
"951","28269732","A novel approach for chewing detection based on a wearable PPG sensor.",2016,"wearable"
"1051","28269690","SmartSock: a wearable platform for context-aware assessment of ankle edema.",2016,"wearable"
"1165","28269689","Designing and testing a wearable, wireless fNIRS patch.",2016,"wearable"
"1244","28269687","StayFit: a wearable application for Gym based power training.",2016,"wearable"
"1343","28269660","Longitudinal wearable tremor measurement system with activity recognition algorithms for upper limb tremor.",2016,"wearable"
"1442","28269640","Automatic assessment of medication states of patients with Parkinson's disease using wearable sensors.",2016,"wearable"
"1641","28269635","Wearable embroidered muscle activity sensing device for the human upper leg.",2016,"wearable"
"1742","28269621","Wearable diagnostic system for age-related macular degeneration.",2016,"wearable"
"1842","28269619","A wearable computing platform for developing cloud-based machine learning models for health monitoring applications.",2016,"wearable"
"2310","28269435","Wearable impedance monitoring system for dialysis patients.",2016,"wearable"
"2410","28269433","Wildcard: A wearable virtual reality storytelling tool for children with intellectual developmental disability.",2016,"wearable"
"253","28269407","Real-time gait event detection for lower limb amputees using a single wearable sensor.",2016,"wearable"
"1166","30369839","Measuring Mental Workload With Low-Cost and Wearable Sensors: Insights Into the Accuracy, Obtrusiveness, and Research Usability of Three Instruments.",2017,"wearable"
"254","30135957","EarBit: Using Wearable Sensors to Detect Eating Episodes in Unconstrained Environments.",2017,"wearable"
"352","30023714","Real-Time, Wearable, Biomechanical Movement Capture of Both Humans and Robots with Metal-Free Electrodes.",2017,"wearable"
"452","29990135","A Speed- and Power-Efficient SPIHT Design for Wearable Quality-On-Demand ECG Applications.",2017,"wearable"
"552","29990023","Particle Filtering and Sensor Fusion for Robust Heart Rate Monitoring Using Wearable Sensors.",2017,"wearable"
"652","29989996","A Treatment-Response Index From Wearable Sensors for Quantifying Parkinson's Disease Motor States.",2017,"wearable"
"752","29989933","Evaluation of an Integrated System of Wearable Physiological Sensors for Stress Monitoring in Working Environments by Using Biological Markers.",2017,"wearable"
"852","29909867","Selection of and Evidentiary Considerations for Wearable Devices and Their Measurements for Use in Regulatory Decision Making: Recommendations from the ePRO Consortium.",2017,"wearable"
"952","29862771","[Application of Wearable Devices in Medical Field].",2017,"wearable"
"1052","29862765","[Design of Wearable Telerehabilitation Device Based on Micro-sensors].",2017,"wearable"
"1167","29861240","Timed Up and Go evaluation with wearable devices: Validation in Parkinson's disease.",2017,"wearable"
"1245","29749944","The Wearable Cardioverter-Defibrillation: An Investment Worth Making or Needing Further Investigation?",2017,"wearable"
"1344","29749943","Experience With Wearable Cardioverter-Defibrillators at 2 Academic Medical Centers.",2017,"wearable"
"1443","29725667","Telehealth Management of Parkinson's Disease Using Wearable Sensors: An Exploratory Study.",2017,"wearable"
"1542","29662765","A wearable exoskeleton suit for motion assistance to paralysed patients.",2017,"wearable"
"1642","29607211","Development of a Multisensory Wearable System for Monitoring Cigarette Smoking Behavior in Free-Living Conditions.",2017,"wearable"
"1743","29553625","Wearable Technologies and Health Behaviors: New Data and New Methods to Understand Population Health.",2017,"wearable"
"1843","29435397","Wearable Chemosensors: A Review of Recent Progress.",2017,"wearable"
"1942","29412078","Computerized Cuff Pressure Algometry as Guidance for Circumferential Tissue Compression for Wearable Soft Robotic Applications: A Systematic Review.",2017,"wearable"
"2041","29395985","Feeling validated yet? A scoping review of the use of consumer-targeted wearable and mobile technology to measure and improve sleep.",2017,"wearable"
"1168","31666792","A Wearable Fiberless Optical Sensor for Continuous Monitoring of Cerebral Blood Flow in Mice.",2018,"wearable"
"255","31379421","A Wearable Platform for Research in Augmented Hearing.",2018,"wearable"
"353","31372108","Biocompatible Soft Fluidic Strain and Force Sensors for Wearable Devices.",2018,"wearable"
"453","31304344","Large-scale wearable data reveal digital phenotypes for daily-life stress detection.",2018,"wearable"
"553","31304341","Wearable sensors for Parkinson's disease: which data are worth collecting for training symptom detection models.",2018,"wearable"
"653","31304314","Exploratory study examining the at-home feasibility of a wearable tool for social-affective learning in children with autism.",2018,"wearable"
"753","31304309","Wearable activity monitors to assess performance status and predict clinical outcomes in advanced cancer patients.",2018,"wearable"
"853","31191951","Wearable strain gauge-based technology measures manual tactile forces during the activities of daily living.",2018,"wearable"
"953","31191937","A review of wearable motion tracking systems used in rehabilitation following hip and knee replacement.",2018,"wearable"
"1053","31093566","Detection of physiological deterioration by the SNAP40 wearable device compared to standard monitoring devices in the emergency department: the SNAP40-ED study.",2018,"wearable"
"1169","31057919","Tape nanolithography: a rapid and simple method for fabricating flexible, wearable nanophotonic devices.",2018,"wearable"
"1246","31057912","Wearable energy harvesters generating electricity from low-frequency human limb movement.",2018,"wearable"
"1345","31057908","Fully integrated wearable impedance cytometry platform on flexible circuit board with online smartphone readout.",2018,"wearable"
"1444","30976412","Wearable artificial kidney and wearable ultrafiltration device vascular access-future directions.",2018,"wearable"
"1543","30972123","Wearable Biomonitoring Platform for the Assessment of Stress and its Impact on Cognitive Performance of Firefighters: An Experimental Study.",2018,"wearable"
"1643","30966663","3D Printing Technologies for Flexible Tactile Sensors toward Wearable Electronics and Electronic Skin.",2018,"wearable"
